t,V,Ap,Apm,Thn,The,Tkn,Tke,B,Ps,Pl,Bm,A
1993.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1993.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1994.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1995.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1996.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
1997.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
